utc_time,bar_time,symbol,interval,model,threshold_long,threshold_short,allow_shorts,use_trend_filter,sma_len,close,proba_up,side,signal,atr_period,atr,sl_price,r_dist,partial_pct,partial_tp,final_tp,trail_k,trail_sl,qty_suggest,test_total_pct,test_maxdd_pct,trades_test,env_version,atr_pct,vol_rel_20,dist_hh_50,dist_ll_50
2026-04-04 20:00,2026-04-04T23:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,67288.42,0.48900446423098504,0,0,14,545.7057142857136,,,0.5,,,2.5,,,72.34274676802586,-25.88250419649726,270,SAFE_v2,0.008109949888639287,1.613489280968617e-05,0.03004350525692239,0.034009120737267994
2026-04-05 00:00,2026-04-05T03:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,67300.42,0.49468267819115136,0,0,14,468.93285714285594,,,0.5,,,2.5,,,70.22508710818846,-26.49516491894768,273,SAFE_v2,0.006967755285076318,1.506682306273511e-06,0.029859843370962647,0.03418136172107096
2026-04-05 04:00,2026-04-05T07:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,67143.31,0.49510590934169285,0,0,14,434.4592857142842,,,0.5,,,2.5,,,69.74222716648065,-26.36803604134659,273,SAFE_v2,0.0064703692717610825,4.0563776427321475e-05,0.0322285861342705,0.03195991777914323
2026-04-05 08:00,2026-04-05T11:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,66820.64,0.4854674634242527,0,0,14,449.3114285714265,,,0.5,,,2.5,,,70.97860480647553,-26.368036041346667,273,SAFE_v2,0.006724141351705498,3.331184392554318e-05,0.0372543573362961,0.0272466710884541
2026-04-05 12:00,2026-04-05T15:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,66995.23,0.510624599909485,0,0,14,421.6385714285695,,,0.5,,,2.5,,,70.97860480647553,-26.368036041346667,273,SAFE_v2,0.006293206934858274,0.0003435050823336318,0.03449305213510649,0.02983626621292855
2026-04-05 16:00,2026-04-05T19:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,67314.29,0.5239820947507925,0,0,14,446.27357142856846,,,0.5,,,2.5,,,70.51949664246932,-26.36803604134663,273,SAFE_v2,0.006630453866491753,0.001928768000554066,0.029764671063657325,0.03427061579659896
2026-04-05 20:00,2026-04-05T23:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,67361.01,0.5194591576813757,0,0,14,430.114285714283,,,0.5,,,2.5,,,70.20225540369766,-26.495164918947843,273,SAFE_v2,0.0063852113517045405,7.190143370376446e-05,0.028933503223897702,0.035050097972105745
2026-04-06 00:00,2026-04-06T03:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,69055.0,0.5682950965940188,0,0,14,497.3442857142831,,,0.5,,,2.5,,,70.20225540369766,-26.495164918947843,273,SAFE_v2,0.007204319450369124,0.00929099557357487,0.003995412127731611,0.0584374291112025
2026-04-06 04:00,2026-04-06T07:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,69133.48,0.5064098230967782,0,0,14,532.6478571428545,,,0.5,,,2.5,,,70.20225540369766,-26.495164918947843,273,SAFE_v2,0.007705720819343621,0.00042504268072468386,0.006717089322054387,0.05965668210131725
2026-04-06 08:00,2026-04-06T11:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,69129.79,0.4975243920618112,0,0,14,561.4821428571407,,,0.5,,,2.5,,,70.28739910324917,-26.49516491894778,273,SAFE_v2,0.008123775594608256,0.0005559234025964381,0.006830409959154071,0.0595508327966745
2026-04-06 12:00,2026-04-06T15:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,69610.93,0.5104475338798045,1,1,14,636.2792857142839,68656.51107142857,954.4189285714237,0.5,70565.34892857142,71519.76785714284,2.5,68020.23178571428,0.010477579290016829,73.44338771139975,-26.910658706097124,270,SAFE_v2,0.009139985754693698,0.0003324131116204941,0.009601535073449114,0.06629197681933371
2026-04-06 16:00,2026-04-06T19:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,69968.88,0.5017115759861722,1,1,14,674.3014285714265,68957.42785714286,1011.4521428571461,0.5,70980.33214285715,71991.7842857143,2.5,68283.12642857144,0.009886775237582707,71.2826969076637,-27.312237475780766,270,SAFE_v2,0.009637163335229317,0.00020964321219021925,0.004494141466054999,0.07101543872296345
2026-04-06 20:00,2026-04-06T23:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,69737.93,0.5203103659814906,1,1,14,728.2099999999981,68645.61499999999,1092.3150000000023,0.5,70830.245,71922.56,2.5,67917.405,0.009154868330106222,71.4616895333262,-27.312237475780734,270,SAFE_v2,0.010441854139252131,0.0018954428096081622,0.008774507083715757,0.06796045227147357
2026-04-07 00:00,2026-04-07T03:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,68846.3,0.5008981858121991,0,0,14,809.6542857142849,,,0.5,,,2.5,,,74.14338668311665,-27.3247406424036,270,SAFE_v2,0.011759059514255087,0.0002742142017510914,0.02175338246361926,0.055968847552911545
2026-04-07 04:00,2026-04-07T07:59:59Z,BTCUSDT,4h,LR,0.5,0.5,False,True,200,68779.21,0.515919002986692,0,0,14,850.8157142857132,,,0.5,,,2.5,,,74.7207814586606,-27.3197488099445,269,SAFE_v2,0.012370245518750697,3.258952698411794e-05,0.02285937858256877,0.054946981798715135
